,ell_over_L,t_turb_over_t_relax,t_turb_over_t_relax_std
233,0.0924603615,0.9651667394170956,0.04082630582614909
234,0.0928571871,0.9640051407166159,0.040872487239322894
235,0.0932540127,0.9629147550530274,0.04087105970039193
236,0.0936508383,0.9618074951729343,0.04084207358199203
237,0.0940476639,0.960620680263496,0.04079059188325949
238,0.0944444895,0.9595969771346332,0.04082105097260408
239,0.0948413151,0.9584326162871148,0.04080449677659646
240,0.0952381407,0.9573129528663572,0.040764446320618715
241,0.0956349662,0.9561943320424786,0.04078616305723467
242,0.0960317918,0.9551246047871589,0.040735727700102045
243,0.0964286174,0.9540371387178489,0.04074779424692676
244,0.096825443,0.9529919804210547,0.04072262026648923
245,0.0972222686,0.9518521168421821,0.04072476765481561
246,0.0976190942,0.9508528290544765,0.040674726836955465
247,0.0980159198,0.9497487899393735,0.040629894037822765
248,0.0984127453,0.9487063017702568,0.04059394437891048
249,0.0988095709,0.947562283298783,0.04064797556043934
250,0.0992063965,0.9465131409162162,0.04059437995382156
251,0.0996032221,0.9455054413175435,0.04056471483065626
252,0.100000048,0.9444159523768542,0.04059125566349252
253,0.100396873,0.9433814579271457,0.040546499984127245
254,0.100793699,0.942323542358131,0.04059845101577224
255,0.101190524,0.9413016749427509,0.04054266166493763
256,0.10158735,0.9402821172224324,0.040512854189784384
257,0.101984176,0.9392218318514436,0.04053991959048057
258,0.102381001,0.9381929041369489,0.040503906174029665
259,0.102777827,0.9371402414138376,0.04045416090972344
260,0.103174652,0.9361329729817571,0.040463942569806705
261,0.103571478,0.9351033278597122,0.04043438758433391
262,0.103968304,0.9340970995390848,0.040387569051442
263,0.104365129,0.9331053332574075,0.04044622493096295
264,0.104761955,0.9320942742503439,0.040417552371120935
265,0.10515878,0.9311267495854191,0.04037049792497198
266,0.105555606,0.9301863403346963,0.04038104637497387
267,0.105952431,0.9292778124841806,0.04034404313565988
268,0.106349257,0.9283175868336279,0.04031897967033411
269,0.106746083,0.9273006487456333,0.04026280817312548
270,0.107142908,0.9263910368696537,0.04027833579963027
271,0.107539734,0.9254248792872111,0.040249858751141995
272,0.107936559,0.9245000564648357,0.04025784981246301
273,0.108333385,0.9235084883703091,0.040204899572752445
274,0.108730211,0.9225447132695603,0.040221353683325356
275,0.109127036,0.9216392242361829,0.04017608135416324
276,0.109523862,0.9206809503055619,0.04018501903779759
277,0.109920687,0.9197741941674151,0.04015437875634071
278,0.110317513,0.918875718213373,0.04010139413116492
279,0.110714339,0.9179161564757542,0.040131515555611424
280,0.111111164,0.9169693006348574,0.04009326271403407
281,0.11150799,0.9161010582042451,0.040093762577453965
282,0.111904815,0.9151259167032852,0.04006503180714887
283,0.112301641,0.9141882081542735,0.040029928126058836
284,0.112698466,0.913328504222193,0.04003939298679078
285,0.113095292,0.912410543564277,0.04001478578512134
286,0.113492118,0.9115014916374136,0.04003388644362118
287,0.113888943,0.9106223239086069,0.03993234232849104
288,0.114285769,0.9097148331330827,0.0399244815392843
289,0.114682594,0.9089120245156928,0.03997947054777199
290,0.11507942,0.9080130538809432,0.0399536252188021
291,0.115476246,0.9071937040255708,0.03993854979783877
292,0.115873071,0.9063349801257025,0.039864469692180694
293,0.116269897,0.9054803873465536,0.039878231202476716
294,0.116666722,0.9045868884735816,0.03982570698778003
295,0.117063548,0.9038397776411258,0.03981420395215599
296,0.117460373,0.902928102185693,0.03983111726739962
297,0.117857199,0.9021332842191687,0.03979531865743465
298,0.118254025,0.901280253241116,0.0397632263017381
299,0.11865085,0.9004676917807894,0.03982715749269194
300,0.119047676,0.8996475628402869,0.03975331086683641
301,0.119444501,0.8987320492137698,0.039715950586938636
302,0.119841327,0.8979191563591237,0.0397172183445047
303,0.120238153,0.8971298346402106,0.039680441282617475
304,0.120634978,0.8963046014111525,0.03963905815971711
305,0.121031804,0.8954496264748208,0.03965652109825895
306,0.121428629,0.8946327167133642,0.03964932643688721
307,0.121825455,0.8938237690727581,0.03961964945168175
308,0.122222281,0.8930070729056876,0.03964550255655314
309,0.122619106,0.8921421739619586,0.03959311042787536
310,0.123015932,0.8914089699983416,0.03959927567589409
311,0.123412757,0.8905479662510108,0.03954607083499696
312,0.123809583,0.8897699982533501,0.039548704008285925
313,0.124206408,0.8890494517895873,0.03952189111622248
314,0.124603234,0.8882909547288776,0.03948055657308985
315,0.12500006,0.8875112889872222,0.03951372019093948
316,0.125396885,0.886753841774465,0.039442788340893396
317,0.125793711,0.8859625618660537,0.0394574816717316
318,0.126190536,0.8852527613913469,0.03940673482833071
319,0.126587362,0.8844761083959753,0.03939046837343927
320,0.126984188,0.8837200040004539,0.03940772722374514
321,0.127381013,0.8829914826916775,0.03932805038459163
322,0.127777839,0.882237402244423,0.03934675602380272
323,0.128174664,0.8814666549749561,0.03935887242316384
324,0.12857149,0.8807015027301397,0.03932720221681731
325,0.128968315,0.8799619003369623,0.0392756729644594
326,0.129365141,0.8791991474170072,0.039249291978160954
327,0.129761967,0.8784158191625461,0.03930248041506323
328,0.130158792,0.877698224005965,0.03925182346520069
329,0.130555618,0.876964879652281,0.039245214902636466
330,0.130952443,0.8762405315882197,0.03921836697533378
331,0.131349269,0.875509300538903,0.03921200252523728
332,0.131746095,0.8747361081836807,0.03921152876730931
333,0.13214292,0.8740131851272467,0.03919689357241007
334,0.132539746,0.8732350845459406,0.0391769816932716
335,0.132936571,0.8725472200413431,0.03918195514764562
336,0.133333397,0.8718249313448797,0.03915502895580572
337,0.133730222,0.87115788192615,0.03915551954600636
338,0.134127048,0.8704864254888511,0.039089752726298894
339,0.134523874,0.869774109480064,0.03910532786156054
340,0.134920699,0.8691161889784454,0.03905605140652779
341,0.135317525,0.8684356607157333,0.03906809694489757
342,0.13571435,0.8677505514984369,0.03900392278366422
343,0.136111176,0.8670653602161439,0.03903012645877252
344,0.136508002,0.8663332148082732,0.03901933996495999
345,0.136904827,0.8656819152777888,0.03901699443884436
346,0.137301653,0.865039618229022,0.03898522765361652
347,0.137698478,0.8643485560927897,0.03897948544927069
348,0.138095304,0.8636690413081942,0.03899445110773782
349,0.13849213,0.8629756303273695,0.03895175992397072
350,0.138888955,0.8622966074009588,0.0389474360951005
351,0.139285781,0.8616365350579679,0.03892290267781882
352,0.139682606,0.8609041726077272,0.03891250957554575
353,0.140079432,0.8602279693508376,0.038876279160071074
354,0.140476257,0.8595730765474987,0.038907650197463686
355,0.140873083,0.8588957183282867,0.03886922424456733
356,0.141269909,0.8582051711477422,0.03886024381980229
357,0.141666734,0.8575752287392902,0.0388637202937941
358,0.14206356,0.8568581354435484,0.03883817572265407
359,0.142460385,0.8562277994220184,0.03882954879549573
360,0.142857211,0.8555383651510188,0.0388037667250879
361,0.143254037,0.8549343127520393,0.03879322859246198
362,0.143650862,0.8543341003340769,0.03879602070950781
363,0.144047688,0.8536560744615703,0.038768533576713
364,0.144444513,0.8530590922283178,0.038752860740410865
365,0.144841339,0.8523923557540994,0.038774893411155045
366,0.145238164,0.8517506224113123,0.03874482401910888
367,0.14563499,0.851147963229974,0.03872128646157117
368,0.146031816,0.8505673207801769,0.03873198921943906
369,0.146428641,0.8498983187636036,0.03870029396906478
370,0.146825467,0.849303977538051,0.038689887398627776
371,0.147222292,0.8487157269008129,0.038686484660086236
372,0.147619118,0.8480431356610008,0.03869588852212454
373,0.148015944,0.8474303232196329,0.03866716206589368
374,0.148412769,0.8468306960388277,0.0386401829435617
375,0.148809595,0.8462181686769945,0.038659753258349173
376,0.14920642,0.8456085811106417,0.03863738740966099
377,0.149603246,0.8450232570214671,0.03858541594256577
378,0.150000072,0.8444291651128115,0.03857764800095463
379,0.150396897,0.8438283594541723,0.038599502371113315
380,0.150793723,0.8432842866301641,0.03856729337067111
381,0.151190548,0.8426232462085124,0.03856863455733986
382,0.151587374,0.8420446130536461,0.038547716753199915
383,0.151984199,0.8415171242499581,0.03852925119704234
384,0.152381025,0.8409149033436722,0.03853671644232291
385,0.152777851,0.8403152499005024,0.038522393922035464
386,0.153174676,0.8397123200206322,0.038495521957919776
387,0.153571502,0.8391643477688673,0.03847249239771436
388,0.153968327,0.8385346151114985,0.03848594141942283
389,0.154365153,0.8380104039520834,0.03844594144426832
390,0.154761979,0.8373903345343886,0.03848048707731961
391,0.155158804,0.836841382604925,0.038480786790979354
392,0.15555563,0.8362685872491841,0.038458766896455915
393,0.155952455,0.8357339050756257,0.03843957492827648
394,0.156349281,0.8351155600440482,0.03843546602027666
395,0.156746106,0.8345847300895308,0.0383960051603379
396,0.157142932,0.8340261715622075,0.03838895938451843
397,0.157539758,0.8334757088724966,0.038416371484391476
398,0.157936583,0.8329352752709326,0.03841236371957591
399,0.158333409,0.8323804303555737,0.03838546126478815
400,0.158730234,0.8318406957418395,0.0383881227015356
401,0.15912706,0.831290756172164,0.03838253613713006
402,0.159523886,0.8307270640740987,0.03835800784443883
403,0.159920711,0.8302035156234605,0.038355837044661285
404,0.160317537,0.8296211504472573,0.03833593752837254
405,0.160714362,0.8291297021169043,0.038332246623932545
406,0.161111188,0.8285858454530743,0.03831005745424128
407,0.161508014,0.828076204451447,0.038321707355381936
408,0.161904839,0.8274948155403484,0.03830572539571473
409,0.162301665,0.8269803949505294,0.038268240717070565
410,0.16269849,0.8265057342133777,0.0382641753499401
411,0.163095316,0.8259850316247994,0.03830508396626352
412,0.163492141,0.8254160029343721,0.03831065051857609
413,0.163888967,0.8249151446030394,0.03826568009420628
414,0.164285793,0.8243683475820818,0.038255580774225195
415,0.164682618,0.8238501569612784,0.03825411045523498
416,0.165079444,0.8233406735337438,0.03821534756992157
417,0.165476269,0.8228373567173536,0.038229133411886745
418,0.165873095,0.8223304006934353,0.03824183646440245
419,0.166269921,0.8217885166578294,0.03820945387683698
420,0.166666746,0.8213041668451848,0.0382321811581978
421,0.167063572,0.8207790726499086,0.03821488306329813
422,0.167460397,0.8202664272612786,0.03821114919347253
423,0.167857223,0.8198023677293208,0.0382055219659785
424,0.168254048,0.8193103934156957,0.0381788201502707
425,0.168650874,0.8187924252318278,0.03815958380121048
426,0.1690477,0.8183035133957007,0.038164305202095274
427,0.169444525,0.8178735666638315,0.038153037820542364
428,0.169841351,0.8174102996035048,0.03813152149829695
429,0.170238176,0.8168816358569703,0.038137556030302326
430,0.170635002,0.8164010845259966,0.03814223994131224
431,0.171031828,0.8159063306649695,0.03812722236569629
432,0.171428653,0.8154335941239113,0.03813738222029441
433,0.171825479,0.8149686306957841,0.03812893421097083
434,0.172222304,0.8144869021517837,0.03811280790950804
435,0.17261913,0.8139888005353553,0.038117918094727685
436,0.173015956,0.8135522082991845,0.03812300576030337
437,0.173412781,0.813052927794275,0.03807430500695343
438,0.173809607,0.8126053854579985,0.03807934048225
439,0.174206432,0.8121496517564074,0.03809508437868922
440,0.174603258,0.811683183420747,0.03808896188251375
441,0.175000083,0.8112185972299115,0.0380720720260351
442,0.175396909,0.8107383573891936,0.038048398853092046
443,0.175793735,0.8102900616509211,0.038029880011472145
444,0.17619056,0.8098638887205957,0.03806578895669722
445,0.176587386,0.8093702865313622,0.0380337266251538
446,0.176984211,0.8089485182854476,0.03803505703957278
447,0.177381037,0.8084916762627454,0.0380385713023944
448,0.177777863,0.8080025516581371,0.03801712880221926
449,0.178174688,0.8075524263583257,0.037999033074818854
450,0.178571514,0.8070961513542271,0.03802164142535363
451,0.178968339,0.8066737871822648,0.0380212599254183
452,0.179365165,0.8061674638989134,0.03802593206565958
453,0.17976199,0.8057810604460914,0.0380079274941556
454,0.180158816,0.8053336065155243,0.037992681629138186
455,0.180555642,0.804897288711213,0.03797477459314154
456,0.180952467,0.8045111111867349,0.03799984518521625
457,0.181349293,0.8040508900990524,0.03801568212755983
458,0.181746118,0.8036187827471224,0.03798567342166136
459,0.182142944,0.8031876489202563,0.03802143932523156
460,0.18253977,0.8027364266767418,0.03796333996528181
461,0.182936595,0.8023035959475494,0.03798971746239664
462,0.183333421,0.8018701038991677,0.03799273450559061
463,0.183730246,0.8014973415085236,0.037970607680296246
464,0.184127072,0.8010625430072296,0.03798780804828539
465,0.184523898,0.8006113077549334,0.0379687573162746
466,0.184920723,0.8001980435108336,0.03796079306851085
467,0.185317549,0.7997823306219268,0.03796608834462374
468,0.185714374,0.7993563282853852,0.03798140216469679
469,0.1861112,0.7989416019368659,0.037945442709446185
470,0.186508025,0.7985226756226932,0.0379763491809729
471,0.186904851,0.7981075022439402,0.03795577700865477
472,0.187301677,0.7977051952263816,0.03795942314432046
473,0.187698502,0.7973279614205349,0.037954975138647234
474,0.188095328,0.7969128229191831,0.03795520783313407
475,0.188492153,0.7965215248786437,0.03797147908394527
476,0.188888979,0.7961714887930735,0.03793408517428735
477,0.189285805,0.7957305334832889,0.03791012300588035
478,0.18968263,0.795342397427125,0.03796380977592698
479,0.190079456,0.794948344878643,0.03794633921906207
480,0.190476281,0.7945859602429514,0.03793412785819356
481,0.190873107,0.7942248350521008,0.03792919486337668
482,0.191269932,0.7938535194934274,0.03792302201403815
483,0.191666758,0.7933989309445983,0.03791201118564403
484,0.192063584,0.7930579428844898,0.03792772790968019
485,0.192460409,0.7926592838379164,0.037924405096853506
486,0.192857235,0.7922378102564128,0.037911301649808
487,0.19325406,0.7919035057074361,0.0379228187965808
488,0.193650886,0.7915297018820194,0.03792546114499133
489,0.194047712,0.7910899176254899,0.03790200934339079
490,0.194444537,0.7907697284784065,0.03790734925211223
491,0.194841363,0.7903551125609084,0.037892547051710315
492,0.195238188,0.7900000308036441,0.03789838619988463
493,0.195635014,0.7896197457989551,0.037883361785769225
494,0.19603184,0.7892254416384553,0.037921898644517824
495,0.196428665,0.7888464245960509,0.03789860865532027
496,0.196825491,0.7884177258862473,0.03789873025230932
497,0.197222316,0.7880996344220355,0.037887348347212274
498,0.197619142,0.7877285155930817,0.03789235970872919
499,0.198015967,0.7873754471746979,0.03788996845623596
500,0.198412793,0.7869483201978307,0.037875061302259
501,0.198809619,0.7865838793390344,0.037884943534108186
502,0.199206444,0.7862411521538235,0.037886689550610024
503,0.19960327,0.7858483532568796,0.037896250308491856
504,0.200000095,0.7855274495122735,0.03788836947270764
505,0.200396921,0.785107969368086,0.037898406761200924
506,0.200793747,0.7848298273285732,0.03787129637004029
507,0.201190572,0.784464195696385,0.03788193921610678
508,0.201587398,0.7841029641946623,0.03789237651722052
509,0.201984223,0.7837732926540448,0.037877437930458994
510,0.202381049,0.7833845553653748,0.037864342798640024
511,0.202777874,0.7830554064069282,0.03785990692340839
512,0.2031747,0.7827139223975406,0.03785732358669263
513,0.203571526,0.7823800150074456,0.037858532251242284
514,0.203968351,0.7819858532878263,0.037855215223407145
515,0.204365177,0.7816831985554037,0.03786381937732463
516,0.204762002,0.7813228702825855,0.03785831480381797
517,0.205158828,0.780967023703113,0.037875171687072905
518,0.205555654,0.7806101731234084,0.0378787098282997
519,0.205952479,0.7802818822928641,0.03786280712020053
520,0.206349305,0.7799642073723402,0.0378579699115212
521,0.20674613,0.779656944785451,0.03784045577310111
522,0.207142956,0.7792794130687103,0.03785335320212806
523,0.207539782,0.778929261201725,0.03790495229779248
524,0.207936607,0.7786047520083192,0.03786110439576373
525,0.208333433,0.778266208202296,0.037881039151779136
526,0.208730258,0.7779465744048014,0.03786295536327133
527,0.209127084,0.7776337241267764,0.037868913882392004
528,0.209523909,0.7773024495621892,0.03784354135485703
529,0.209920735,0.7769943750713592,0.037870034533970136
530,0.210317561,0.7766939887393264,0.03785088191259189
531,0.210714386,0.7763383400408365,0.037837942734427095
532,0.211111212,0.7760151882494484,0.037834182196676676
533,0.211508037,0.7757293936642888,0.03784595260473341
534,0.211904863,0.775399253455782,0.03784973208840347
535,0.212301689,0.7750993114185714,0.03786178199758764
536,0.212698514,0.7748219865033996,0.03784491755866946
537,0.21309534,0.7744816162727258,0.037842276232479016
538,0.213492165,0.7741919291752514,0.03784059708092407
539,0.213888991,0.7738771395200941,0.03784714912321456
540,0.214285816,0.773528411147052,0.03784754413400454
541,0.214682642,0.7732688748729901,0.037859890466827584
542,0.215079468,0.7729820517670871,0.03785164207879892
543,0.215476293,0.7726345124881475,0.03787825888228953
544,0.215873119,0.7723770523645767,0.03782065985197052
545,0.216269944,0.77202804775212,0.037847032384916664
546,0.21666677,0.7717396238425311,0.03783113779477128
547,0.217063596,0.7713889110201437,0.03785039190163507
548,0.217460421,0.771113064746196,0.03783555920000612
549,0.217857247,0.7708626612200489,0.03783482137311853
550,0.218254072,0.7705220482713451,0.037869177482183526
551,0.218650898,0.7702140522279421,0.037849029866083225
552,0.219047723,0.7699497289160336,0.03782588102157216
553,0.219444549,0.7696516439529449,0.037831878624678746
554,0.219841375,0.7693647977058472,0.03786992580436989
555,0.2202382,0.7690811587867494,0.037864491799842456
556,0.220635026,0.7687819865464036,0.03784069165181285
557,0.221031851,0.7685013949029323,0.037838934199799036
558,0.221428677,0.768234565794925,0.03782250538680552
559,0.221825503,0.767935987839845,0.0378381960018882
560,0.222222328,0.7676498081222181,0.03783261616265418
561,0.222619154,0.7673710543637934,0.03784862255203373
562,0.223015979,0.7670771845076918,0.0378565514200432
563,0.223412805,0.7667996424276842,0.03785001413231585
564,0.223809631,0.7665464776353655,0.03783332044544288
565,0.224206456,0.7662342425429317,0.03783174379043121
566,0.224603282,0.765950291423785,0.03786058606773275
567,0.225000107,0.7656926294881051,0.03785408284011483
568,0.225396933,0.7654037029606181,0.03783902535218295
569,0.225793758,0.7651684091752379,0.03784357086002284
570,0.226190584,0.7648373524755163,0.03784567729433294
571,0.22658741,0.7645784710475593,0.03785087551628965
572,0.226984235,0.7642827325698489,0.037846424457156566
573,0.227381061,0.764045039565483,0.037843752243249984
574,0.227777886,0.7637731431717043,0.03785068060027044
575,0.228174712,0.7634855882261076,0.03786018819520738
576,0.228571538,0.7632098042092976,0.0378660382419243
577,0.228968363,0.7629026464756501,0.037844410505399835
578,0.229365189,0.7626171345286803,0.03789933313118194
579,0.229762014,0.762369793468646,0.037845979305772944
580,0.23015884,0.7621827301493198,0.037873387719484945
581,0.230555665,0.7618879710012164,0.03788200612243612
582,0.230952491,0.7615856049530525,0.037819442111481576
583,0.231349317,0.7613512106356847,0.037844960916875385
584,0.231746142,0.7610775987731463,0.0378461213551071
585,0.232142968,0.7607943334036588,0.03784979974140041
586,0.232539793,0.7605408052639294,0.0378632372262947
587,0.232936619,0.7602969447891746,0.03785816909210966
588,0.233333445,0.760051602933973,0.0378517650653824
589,0.23373027,0.759796329012466,0.037887710707295144
590,0.234127096,0.7595205459576547,0.03787274973586341
591,0.234523921,0.7592534073697101,0.0378782197043952
592,0.234920747,0.7589770930290576,0.03785664729020722
593,0.235317573,0.7587102764104338,0.03784652800660552
594,0.235714398,0.7584604719648196,0.03786379723074664
595,0.236111224,0.7581998509838378,0.03783896805477653
596,0.236508049,0.7579115515318587,0.03789223405038738
597,0.236904875,0.7576900109200667,0.03785611480734015
598,0.2373017,0.7574013583303008,0.037866328001145796
599,0.237698526,0.757138420330515,0.037870582416248084
600,0.238095352,0.7568824292930425,0.037858043757201434
601,0.238492177,0.7566171057483079,0.03788608598402958
602,0.238889003,0.7563191356788147,0.037872369303803964
603,0.239285828,0.7560221952475331,0.03790286512122015
604,0.239682654,0.7557413887195501,0.037869528635748606
605,0.24007948,0.7555331416368328,0.03789827632519063
606,0.240476305,0.7552254762324451,0.03790976592076473
607,0.240873131,0.7549795853110122,0.03790428827947235
608,0.241269956,0.7547325179141604,0.037902103568413094
609,0.241666782,0.7544886388442098,0.037925818312180726
610,0.242063607,0.7542480305507268,0.0378903038777042
611,0.242460433,0.7539887220194106,0.03793308717422769
612,0.242857259,0.7537728103483924,0.03791444555652959
613,0.243254084,0.7535306847494717,0.037908573137499395
