,theta_vb,theta_bj,theta_wv,pdf_vb,pdf_bj,pdf_wv,pdf_vb_std,pdf_bj_std,pdf_wv_std
82,1.746702094958613,1.746702094958613,1.746702094958613,0.413860451,0.15614381700000002,0.46604146700000004,0.004147815999999971,0.002818764000000001,0.0006370059999999955
83,1.7365543381044128,1.7365543381044128,1.7365543381044128,0.41326306349999997,0.15561385049999998,0.4655800915,0.0032649830000000546,0.0027557310000000113,0.0007553209999999755
84,1.726423780139082,1.726423780139082,1.726423780139082,0.4128449485,0.155060201,0.46524388250000004,0.0026569590000000143,0.0027461020000000003,0.0008869530000000236
85,1.7163092992993032,1.7163092992993032,1.7163092992993032,0.4124573835,0.154585825,0.4648672345,0.002031239000000018,0.002705966000000004,0.0007790970000000064
86,1.706209789261452,1.706209789261452,1.706209789261452,0.41200466550000003,0.1541274955,0.464497779,0.0015056069999999644,0.002659043,0.0008285380000000453
87,1.696124157962962,1.696124157962962,1.696124157962962,0.41160613749999997,0.153767997,0.4642379685,0.0007890229999999998,0.002679634000000014,0.0009302130000000131
88,1.6860513264624741,1.6860513264624741,1.6860513264624741,0.411314748,0.153366616,0.4639209595,0.00019436000000000453,0.0026472019999999874,0.000820271000000039
89,1.675990227835285,1.675990227835285,1.675990227835285,0.411189731,0.153042758,0.4636332605,0.0005884360000000255,0.002666259999999976,0.0008105169999999551
90,1.6659398061007866,1.6659398061007866,1.6659398061007866,0.410943768,0.152791083,0.4633671075,0.0009957919999999953,0.002613651999999994,0.0009223769999999742
91,1.65589901517877,1.65589901517877,1.65589901517877,0.41072395949999996,0.152527705,0.463121222,0.0016744129999999857,0.0026553500000000008,0.0011466340000000352
92,1.6458668178716132,1.6458668178716132,1.6458668178716132,0.4105103275,0.152281879,0.46288872849999996,0.002333920999999961,0.00265282,0.00098010300000001
93,1.6358421848695075,1.6358421848695075,1.6358421848695075,0.410368048,0.15212342699999998,0.4626374975,0.0029622519999999986,0.0026645799999999997,0.0010615950000000263
94,1.6258240937759973,1.6258240937759973,1.6258240937759973,0.41029475849999997,0.151953116,0.462416564,0.003762121000000007,0.0026295740000000234,0.0010488839999999722
95,1.6158115281512107,1.6158115281512107,1.6158115281512107,0.410148686,0.1518396965,0.46223379200000003,0.004500681999999978,0.002665423,0.0011293059999999966
96,1.6058034765702451,1.6058034765702451,1.6058034765702451,0.410065955,0.1516848125,0.462137535,0.0050694059999999985,0.0025949990000000145,0.0011603259999999893
97,1.5957989316942578,1.5957989316942578,1.5957989316942578,0.4100871195,0.151618916,0.461999917,0.005747178999999991,0.0025433280000000114,0.0012352119999999855
98,1.5857968893518573,1.5857968893518573,1.5857968893518573,0.41008457649999996,0.151547976,0.461859094,0.0065701730000000125,0.002560830000000014,0.0011607260000000008
99,1.5757963476284642,1.5757963476284642,1.5757963476284642,0.410013268,0.15157070900000003,0.4617176985,0.007510927999999972,0.0025716660000000002,0.0011992749999999996
100,1.565796305961329,1.565796305961329,1.565796305961329,0.41007774350000004,0.15154047399999998,0.461728912,0.00835839300000002,0.002623687999999985,0.00112738200000001
101,1.5557957642379359,1.5557957642379359,1.5557957642379359,0.4101296835,0.1515925145,0.46164214400000003,0.008949894999999986,0.0026082030000000034,0.0011224019999999668
102,1.5457937218955353,1.5457937218955353,1.5457937218955353,0.410328468,0.1515939265,0.461619789,0.009567710000000007,0.002529392999999991,0.0013324559999999819
103,1.535789177019548,1.535789177019548,1.535789177019548,0.410393934,0.151714451,0.4615642555,0.010223668000000019,0.002573977999999977,0.00125187099999996
104,1.5257811254385825,1.5257811254385825,1.5257811254385825,0.4104782395,0.1518025345,0.461602255,0.010782568999999964,0.002594898999999984,0.0012588199999999938
105,1.5157685598137958,1.5157685598137958,1.5157685598137958,0.410651717,0.151889468,0.46156568,0.01150551400000005,0.00264608999999999,0.0011312059999999957
106,1.5057504687202856,1.5057504687202856,1.5057504687202856,0.4108235465,0.15205777399999998,0.46157161950000003,0.011965377,0.002720499999999987,0.0013475589999999982
107,1.49572583571818,1.49572583571818,1.49572583571818,0.411013795,0.15222294,0.4616663615,0.012695045999999988,0.002718657999999985,0.0014351369999999752
108,1.485693638411023,1.485693638411023,1.485693638411023,0.41128117649999996,0.152512011,0.46173547049999997,0.01334078700000002,0.0026573559999999996,0.0013312750000000206
109,1.4756528474890065,1.4756528474890065,1.4756528474890065,0.41150907999999997,0.15268131950000002,0.461800105,0.01383418799999997,0.0027110270000000047,0.0014020060000000112
110,1.4656024257545082,1.4656024257545082,1.4656024257545082,0.411821447,0.15299539499999998,0.4618964555,0.014598593999999965,0.002757399999999993,0.0014109290000000052
111,1.455541327127319,1.455541327127319,1.455541327127319,0.4120467355,0.1533060715,0.4620118275,0.015313734999999995,0.0027886750000000182,0.0014103790000000171
112,1.445468495626831,1.445468495626831,1.445468495626831,0.412397695,0.1536924425,0.462127303,0.01604457199999998,0.0028277549999999874,0.0014953060000000296
113,1.435382864328341,1.435382864328341,1.435382864328341,0.412769441,0.154077086,0.46226164950000004,0.01663181800000002,0.0028656420000000016,0.0014061670000000137
